Loaded data with shape: (50, 101, 1024), (50, 101, 1024), (50, 101, 1024), (101,)
##### Running the solver on the given dataset #####
Using device: cuda
Time: 0.000000, dt: 0.000010, Target: 0.010000, Max vel: 2.2404, Min density: 1.0237e+00, Min pressure: 1.0163e+01
Time: 0.629003, dt: 0.000010, Target: 0.630000, Max vel: 0.9586, Min density: 1.4504e+00, Min pressure: 1.4987e+01
Time: 0.630010, dt: 0.000010, Target: 0.640000, Max vel: 0.9580, Min density: 1.4504e+00, Min pressure: 1.4995e+01
Time: 0.631001, dt: 0.000010, Target: 0.640000, Max vel: 0.9574, Min density: 1.4503e+00, Min pressure: 1.5003e+01
Time: 0.632003, dt: 0.000010, Target: 0.640000, Max vel: 0.9568, Min density: 1.4502e+00, Min pressure: 1.5011e+01
Time: 0.633004, dt: 0.000010, Target: 0.640000, Max vel: 0.9562, Min density: 1.4502e+00, Min pressure: 1.5018e+01
Time: 0.634005, dt: 0.000010, Target: 0.640000, Max vel: 0.9557, Min density: 1.4501e+00, Min pressure: 1.5026e+01
Time: 0.635007, dt: 0.000010, Target: 0.640000, Max vel: 0.9551, Min density: 1.4500e+00, Min pressure: 1.5035e+01
Time: 0.636008, dt: 0.000010, Target: 0.640000, Max vel: 0.9545, Min density: 1.4499e+00, Min pressure: 1.5043e+01
Time: 0.637010, dt: 0.000010, Target: 0.640000, Max vel: 0.9540, Min density: 1.4499e+00, Min pressure: 1.5051e+01
Time: 0.638001, dt: 0.000010, Target: 0.640000, Max vel: 0.9534, Min density: 1.4498e+00, Min pressure: 1.5059e+01
Time: 0.639003, dt: 0.000010, Target: 0.640000, Max vel: 0.9529, Min density: 1.4497e+00, Min pressure: 1.5067e+01
Time: 0.640010, dt: 0.000010, Target: 0.650000, Max vel: 0.9524, Min density: 1.4496e+00, Min pressure: 1.5076e+01
Time: 0.641001, dt: 0.000010, Target: 0.650000, Max vel: 0.9518, Min density: 1.4495e+00, Min pressure: 1.5084e+01
Time: 0.642003, dt: 0.000010, Target: 0.650000, Max vel: 0.9513, Min density: 1.4494e+00, Min pressure: 1.5092e+01
Time: 0.643004, dt: 0.000010, Target: 0.650000, Max vel: 0.9509, Min density: 1.4494e+00, Min pressure: 1.5101e+01
Time: 0.644005, dt: 0.000010, Target: 0.650000, Max vel: 0.9504, Min density: 1.4493e+00, Min pressure: 1.5110e+01
Time: 0.645007, dt: 0.000010, Target: 0.650000, Max vel: 0.9499, Min density: 1.4492e+00, Min pressure: 1.5118e+01
Time: 0.646008, dt: 0.000010, Target: 0.650000, Max vel: 0.9495, Min density: 1.4491e+00, Min pressure: 1.5127e+01
Time: 0.647009, dt: 0.000010, Target: 0.650000, Max vel: 0.9491, Min density: 1.4490e+00, Min pressure: 1.5136e+01
Time: 0.648001, dt: 0.000010, Target: 0.650000, Max vel: 0.9488, Min density: 1.4489e+00, Min pressure: 1.5144e+01
Time: 0.649003, dt: 0.000010, Target: 0.650000, Max vel: 0.9484, Min density: 1.4488e+00, Min pressure: 1.5153e+01
Time: 0.650010, dt: 0.000010, Target: 0.660000, Max vel: 0.9481, Min density: 1.4487e+00, Min pressure: 1.5162e+01
Time: 0.651001, dt: 0.000010, Target: 0.660000, Max vel: 0.9478, Min density: 1.4486e+00, Min pressure: 1.5171e+01
Time: 0.652003, dt: 0.000010, Target: 0.660000, Max vel: 0.9476, Min density: 1.4484e+00, Min pressure: 1.5180e+01
Time: 0.653004, dt: 0.000010, Target: 0.660000, Max vel: 0.9474, Min density: 1.4483e+00, Min pressure: 1.5189e+01
Time: 0.654005, dt: 0.000010, Target: 0.660000, Max vel: 0.9472, Min density: 1.4482e+00, Min pressure: 1.5198e+01
Time: 0.655007, dt: 0.000010, Target: 0.660000, Max vel: 0.9471, Min density: 1.4481e+00, Min pressure: 1.5207e+01
Time: 0.656008, dt: 0.000010, Target: 0.660000, Max vel: 0.9470, Min density: 1.4480e+00, Min pressure: 1.5216e+01
Time: 0.657009, dt: 0.000010, Target: 0.660000, Max vel: 0.9469, Min density: 1.4479e+00, Min pressure: 1.5226e+01
Time: 0.658001, dt: 0.000010, Target: 0.660000, Max vel: 0.9469, Min density: 1.4478e+00, Min pressure: 1.5235e+01
Time: 0.659003, dt: 0.000010, Target: 0.660000, Max vel: 0.9469, Min density: 1.4477e+00, Min pressure: 1.5244e+01
Time: 0.660010, dt: 0.000010, Target: 0.670000, Max vel: 0.9469, Min density: 1.4476e+00, Min pressure: 1.5253e+01
Time: 0.661001, dt: 0.000010, Target: 0.670000, Max vel: 0.9469, Min density: 1.4474e+00, Min pressure: 1.5263e+01
Time: 0.662003, dt: 0.000010, Target: 0.670000, Max vel: 0.9470, Min density: 1.4473e+00, Min pressure: 1.5272e+01
Time: 0.663004, dt: 0.000010, Target: 0.670000, Max vel: 0.9471, Min density: 1.4472e+00, Min pressure: 1.5282e+01
Time: 0.664005, dt: 0.000010, Target: 0.670000, Max vel: 0.9472, Min density: 1.4471e+00, Min pressure: 1.5291e+01
Time: 0.665007, dt: 0.000010, Target: 0.670000, Max vel: 0.9473, Min density: 1.4470e+00, Min pressure: 1.5301e+01
Time: 0.666008, dt: 0.000010, Target: 0.670000, Max vel: 0.9475, Min density: 1.4469e+00, Min pressure: 1.5310e+01
Time: 0.667009, dt: 0.000010, Target: 0.670000, Max vel: 0.9476, Min density: 1.4467e+00, Min pressure: 1.5320e+01
Time: 0.668001, dt: 0.000010, Target: 0.670000, Max vel: 0.9478, Min density: 1.4466e+00, Min pressure: 1.5330e+01
Time: 0.669003, dt: 0.000010, Target: 0.670000, Max vel: 0.9479, Min density: 1.4465e+00, Min pressure: 1.5339e+01
Time: 0.670009, dt: 0.000010, Target: 0.680000, Max vel: 0.9481, Min density: 1.4464e+00, Min pressure: 1.5349e+01
Time: 0.671001, dt: 0.000010, Target: 0.680000, Max vel: 0.9483, Min density: 1.4463e+00, Min pressure: 1.5359e+01
Time: 0.672003, dt: 0.000010, Target: 0.680000, Max vel: 0.9485, Min density: 1.4462e+00, Min pressure: 1.5369e+01
Time: 0.673004, dt: 0.000010, Target: 0.680000, Max vel: 0.9488, Min density: 1.4460e+00, Min pressure: 1.5378e+01
Time: 0.674005, dt: 0.000010, Target: 0.680000, Max vel: 0.9490, Min density: 1.4459e+00, Min pressure: 1.5388e+01
Time: 0.675007, dt: 0.000010, Target: 0.680000, Max vel: 0.9492, Min density: 1.4458e+00, Min pressure: 1.5398e+01
Time: 0.676008, dt: 0.000010, Target: 0.680000, Max vel: 0.9494, Min density: 1.4457e+00, Min pressure: 1.5408e+01
Time: 0.677009, dt: 0.000010, Target: 0.680000, Max vel: 0.9497, Min density: 1.4456e+00, Min pressure: 1.5418e+01
Time: 0.678001, dt: 0.000010, Target: 0.680000, Max vel: 0.9499, Min density: 1.4455e+00, Min pressure: 1.5428e+01
Time: 0.679003, dt: 0.000010, Target: 0.680000, Max vel: 0.9501, Min density: 1.4454e+00, Min pressure: 1.5438e+01
Time: 0.680000, dt: 0.000010, Target: 0.690000, Max vel: 0.9504, Min density: 1.4452e+00, Min pressure: 1.5448e+01
Time: 0.681001, dt: 0.000010, Target: 0.690000, Max vel: 0.9506, Min density: 1.4451e+00, Min pressure: 1.5458e+01
Time: 0.682003, dt: 0.000010, Target: 0.690000, Max vel: 0.9509, Min density: 1.4450e+00, Min pressure: 1.5468e+01
Time: 0.683004, dt: 0.000010, Target: 0.690000, Max vel: 0.9511, Min density: 1.4449e+00, Min pressure: 1.5478e+01
Time: 0.684005, dt: 0.000010, Target: 0.690000, Max vel: 0.9514, Min density: 1.4448e+00, Min pressure: 1.5489e+01
Time: 0.685007, dt: 0.000010, Target: 0.690000, Max vel: 0.9516, Min density: 1.4447e+00, Min pressure: 1.5499e+01
Time: 0.686008, dt: 0.000010, Target: 0.690000, Max vel: 0.9519, Min density: 1.4446e+00, Min pressure: 1.5509e+01
Time: 0.687010, dt: 0.000010, Target: 0.690000, Max vel: 0.9521, Min density: 1.4445e+00, Min pressure: 1.5519e+01
Time: 0.688001, dt: 0.000010, Target: 0.690000, Max vel: 0.9524, Min density: 1.4444e+00, Min pressure: 1.5529e+01
Time: 0.689003, dt: 0.000010, Target: 0.690000, Max vel: 0.9527, Min density: 1.4443e+00, Min pressure: 1.5540e+01
Time: 0.690010, dt: 0.000010, Target: 0.700000, Max vel: 0.9529, Min density: 1.4442e+00, Min pressure: 1.5550e+01
Time: 0.691001, dt: 0.000010, Target: 0.700000, Max vel: 0.9532, Min density: 1.4441e+00, Min pressure: 1.5560e+01
Time: 0.692003, dt: 0.000010, Target: 0.700000, Max vel: 0.9534, Min density: 1.4440e+00, Min pressure: 1.5571e+01
Time: 0.693004, dt: 0.000010, Target: 0.700000, Max vel: 0.9537, Min density: 1.4439e+00, Min pressure: 1.5581e+01
Time: 0.694005, dt: 0.000010, Target: 0.700000, Max vel: 0.9539, Min density: 1.4439e+00, Min pressure: 1.5591e+01
Time: 0.695007, dt: 0.000010, Target: 0.700000, Max vel: 0.9542, Min density: 1.4438e+00, Min pressure: 1.5602e+01
Time: 0.696008, dt: 0.000010, Target: 0.700000, Max vel: 0.9544, Min density: 1.4437e+00, Min pressure: 1.5612e+01
Time: 0.697010, dt: 0.000010, Target: 0.700000, Max vel: 0.9546, Min density: 1.4436e+00, Min pressure: 1.5622e+01
Time: 0.698001, dt: 0.000010, Target: 0.700000, Max vel: 0.9549, Min density: 1.4435e+00, Min pressure: 1.5633e+01
Time: 0.699003, dt: 0.000010, Target: 0.700000, Max vel: 0.9551, Min density: 1.4435e+00, Min pressure: 1.5643e+01
Time: 0.700010, dt: 0.000010, Target: 0.710000, Max vel: 0.9554, Min density: 1.4434e+00, Min pressure: 1.5654e+01
Time: 0.701001, dt: 0.000010, Target: 0.710000, Max vel: 0.9556, Min density: 1.4433e+00, Min pressure: 1.5664e+01
Time: 0.702003, dt: 0.000010, Target: 0.710000, Max vel: 0.9558, Min density: 1.4432e+00, Min pressure: 1.5675e+01
Time: 0.703004, dt: 0.000010, Target: 0.710000, Max vel: 0.9561, Min density: 1.4432e+00, Min pressure: 1.5685e+01
Time: 0.704005, dt: 0.000010, Target: 0.710000, Max vel: 0.9563, Min density: 1.4431e+00, Min pressure: 1.5696e+01
Time: 0.705007, dt: 0.000010, Target: 0.710000, Max vel: 0.9565, Min density: 1.4431e+00, Min pressure: 1.5706e+01
Time: 0.706008, dt: 0.000010, Target: 0.710000, Max vel: 0.9568, Min density: 1.4430e+00, Min pressure: 1.5717e+01
Time: 0.707009, dt: 0.000010, Target: 0.710000, Max vel: 0.9570, Min density: 1.4429e+00, Min pressure: 1.5727e+01
Time: 0.708001, dt: 0.000010, Target: 0.710000, Max vel: 0.9572, Min density: 1.4429e+00, Min pressure: 1.5738e+01
Time: 0.709003, dt: 0.000010, Target: 0.710000, Max vel: 0.9574, Min density: 1.4428e+00, Min pressure: 1.5748e+01
Time: 0.710010, dt: 0.000010, Target: 0.720000, Max vel: 0.9576, Min density: 1.4428e+00, Min pressure: 1.5759e+01
Time: 0.711001, dt: 0.000010, Target: 0.720000, Max vel: 0.9578, Min density: 1.4428e+00, Min pressure: 1.5769e+01
Time: 0.712003, dt: 0.000010, Target: 0.720000, Max vel: 0.9580, Min density: 1.4427e+00, Min pressure: 1.5780e+01
Time: 0.713004, dt: 0.000010, Target: 0.720000, Max vel: 0.9582, Min density: 1.4427e+00, Min pressure: 1.5790e+01
Time: 0.714005, dt: 0.000010, Target: 0.720000, Max vel: 0.9584, Min density: 1.4427e+00, Min pressure: 1.5801e+01
Time: 0.715007, dt: 0.000010, Target: 0.720000, Max vel: 0.9586, Min density: 1.4426e+00, Min pressure: 1.5811e+01
Time: 0.716008, dt: 0.000010, Target: 0.720000, Max vel: 0.9588, Min density: 1.4426e+00, Min pressure: 1.5822e+01
Time: 0.717009, dt: 0.000010, Target: 0.720000, Max vel: 0.9590, Min density: 1.4426e+00, Min pressure: 1.5832e+01
Time: 0.718001, dt: 0.000010, Target: 0.720000, Max vel: 0.9592, Min density: 1.4426e+00, Min pressure: 1.5843e+01
Time: 0.719003, dt: 0.000010, Target: 0.720000, Max vel: 0.9593, Min density: 1.4425e+00, Min pressure: 1.5853e+01
Time: 0.720010, dt: 0.000010, Target: 0.730000, Max vel: 0.9595, Min density: 1.4425e+00, Min pressure: 1.5864e+01
Time: 0.721001, dt: 0.000010, Target: 0.730000, Max vel: 0.9597, Min density: 1.4425e+00, Min pressure: 1.5874e+01
Time: 0.722003, dt: 0.000010, Target: 0.730000, Max vel: 0.9598, Min density: 1.4425e+00, Min pressure: 1.5885e+01
Time: 0.723004, dt: 0.000010, Target: 0.730000, Max vel: 0.9600, Min density: 1.4425e+00, Min pressure: 1.5895e+01
Time: 0.724005, dt: 0.000010, Target: 0.730000, Max vel: 0.9601, Min density: 1.4425e+00, Min pressure: 1.5906e+01
Time: 0.725007, dt: 0.000010, Target: 0.730000, Max vel: 0.9603, Min density: 1.4425e+00, Min pressure: 1.5916e+01
Time: 0.726008, dt: 0.000010, Target: 0.730000, Max vel: 0.9604, Min density: 1.4425e+00, Min pressure: 1.5926e+01
Time: 0.727009, dt: 0.000010, Target: 0.730000, Max vel: 0.9606, Min density: 1.4425e+00, Min pressure: 1.5937e+01
Time: 0.728001, dt: 0.000010, Target: 0.730000, Max vel: 0.9607, Min density: 1.4426e+00, Min pressure: 1.5947e+01
Time: 0.729003, dt: 0.000010, Target: 0.730000, Max vel: 0.9608, Min density: 1.4426e+00, Min pressure: 1.5958e+01
Time: 0.730009, dt: 0.000010, Target: 0.740000, Max vel: 0.9609, Min density: 1.4426e+00, Min pressure: 1.5968e+01
Time: 0.731001, dt: 0.000010, Target: 0.740000, Max vel: 0.9610, Min density: 1.4426e+00, Min pressure: 1.5978e+01
Time: 0.732003, dt: 0.000010, Target: 0.740000, Max vel: 0.9611, Min density: 1.4427e+00, Min pressure: 1.5989e+01
Time: 0.733004, dt: 0.000010, Target: 0.740000, Max vel: 0.9612, Min density: 1.4427e+00, Min pressure: 1.5999e+01
Time: 0.734005, dt: 0.000010, Target: 0.740000, Max vel: 0.9613, Min density: 1.4427e+00, Min pressure: 1.6009e+01
Time: 0.735007, dt: 0.000010, Target: 0.740000, Max vel: 0.9614, Min density: 1.4428e+00, Min pressure: 1.6019e+01
Time: 0.736008, dt: 0.000010, Target: 0.740000, Max vel: 0.9615, Min density: 1.4428e+00, Min pressure: 1.6030e+01
Time: 0.737009, dt: 0.000010, Target: 0.740000, Max vel: 0.9615, Min density: 1.4429e+00, Min pressure: 1.6040e+01
Time: 0.738001, dt: 0.000010, Target: 0.740000, Max vel: 0.9616, Min density: 1.4429e+00, Min pressure: 1.6050e+01
Time: 0.739003, dt: 0.000010, Target: 0.740000, Max vel: 0.9617, Min density: 1.4430e+00, Min pressure: 1.6060e+01
Time: 0.740000, dt: 0.000010, Target: 0.750000, Max vel: 0.9617, Min density: 1.4431e+00, Min pressure: 1.6070e+01
Time: 0.741001, dt: 0.000010, Target: 0.750000, Max vel: 0.9617, Min density: 1.4431e+00, Min pressure: 1.6080e+01
Time: 0.742003, dt: 0.000010, Target: 0.750000, Max vel: 0.9618, Min density: 1.4432e+00, Min pressure: 1.6090e+01
Time: 0.743004, dt: 0.000010, Target: 0.750000, Max vel: 0.9618, Min density: 1.4433e+00, Min pressure: 1.6100e+01
Time: 0.744005, dt: 0.000010, Target: 0.750000, Max vel: 0.9618, Min density: 1.4433e+00, Min pressure: 1.6110e+01
Time: 0.745007, dt: 0.000010, Target: 0.750000, Max vel: 0.9618, Min density: 1.4434e+00, Min pressure: 1.6120e+01
Time: 0.746008, dt: 0.000010, Target: 0.750000, Max vel: 0.9618, Min density: 1.4435e+00, Min pressure: 1.6130e+01
Time: 0.747010, dt: 0.000010, Target: 0.750000, Max vel: 0.9618, Min density: 1.4436e+00, Min pressure: 1.6135e+01
Time: 0.748001, dt: 0.000010, Target: 0.750000, Max vel: 0.9618, Min density: 1.4437e+00, Min pressure: 1.6137e+01
Time: 0.749003, dt: 0.000010, Target: 0.750000, Max vel: 0.9618, Min density: 1.4438e+00, Min pressure: 1.6138e+01
Time: 0.750010, dt: 0.000010, Target: 0.760000, Max vel: 0.9618, Min density: 1.4439e+00, Min pressure: 1.6139e+01
Time: 0.751001, dt: 0.000010, Target: 0.760000, Max vel: 0.9618, Min density: 1.4440e+00, Min pressure: 1.6141e+01
Time: 0.752003, dt: 0.000010, Target: 0.760000, Max vel: 0.9617, Min density: 1.4441e+00, Min pressure: 1.6142e+01
Time: 0.753004, dt: 0.000010, Target: 0.760000, Max vel: 0.9617, Min density: 1.4442e+00, Min pressure: 1.6143e+01
Time: 0.754005, dt: 0.000010, Target: 0.760000, Max vel: 0.9616, Min density: 1.4443e+00, Min pressure: 1.6145e+01
Time: 0.755007, dt: 0.000010, Target: 0.760000, Max vel: 0.9616, Min density: 1.4444e+00, Min pressure: 1.6146e+01
Time: 0.756008, dt: 0.000010, Target: 0.760000, Max vel: 0.9615, Min density: 1.4445e+00, Min pressure: 1.6147e+01
Time: 0.757010, dt: 0.000010, Target: 0.760000, Max vel: 0.9614, Min density: 1.4446e+00, Min pressure: 1.6149e+01
Time: 0.758001, dt: 0.000010, Target: 0.760000, Max vel: 0.9613, Min density: 1.4448e+00, Min pressure: 1.6150e+01
Time: 0.759003, dt: 0.000010, Target: 0.760000, Max vel: 0.9612, Min density: 1.4449e+00, Min pressure: 1.6151e+01
Time: 0.760010, dt: 0.000010, Target: 0.770000, Max vel: 0.9611, Min density: 1.4450e+00, Min pressure: 1.6153e+01
Time: 0.761001, dt: 0.000010, Target: 0.770000, Max vel: 0.9610, Min density: 1.4452e+00, Min pressure: 1.6154e+01
Time: 0.762003, dt: 0.000010, Target: 0.770000, Max vel: 0.9609, Min density: 1.4453e+00, Min pressure: 1.6156e+01
Time: 0.763004, dt: 0.000010, Target: 0.770000, Max vel: 0.9608, Min density: 1.4454e+00, Min pressure: 1.6157e+01
Time: 0.764005, dt: 0.000010, Target: 0.770000, Max vel: 0.9607, Min density: 1.4456e+00, Min pressure: 1.6158e+01
Time: 0.765007, dt: 0.000010, Target: 0.770000, Max vel: 0.9605, Min density: 1.4457e+00, Min pressure: 1.6160e+01
Time: 0.766008, dt: 0.000010, Target: 0.770000, Max vel: 0.9604, Min density: 1.4459e+00, Min pressure: 1.6161e+01
Time: 0.767009, dt: 0.000010, Target: 0.770000, Max vel: 0.9602, Min density: 1.4460e+00, Min pressure: 1.6162e+01
Time: 0.768001, dt: 0.000010, Target: 0.770000, Max vel: 0.9601, Min density: 1.4462e+00, Min pressure: 1.6164e+01
Time: 0.769003, dt: 0.000010, Target: 0.770000, Max vel: 0.9599, Min density: 1.4463e+00, Min pressure: 1.6165e+01
Time: 0.770010, dt: 0.000010, Target: 0.780000, Max vel: 0.9598, Min density: 1.4465e+00, Min pressure: 1.6166e+01
Time: 0.771001, dt: 0.000010, Target: 0.780000, Max vel: 0.9596, Min density: 1.4467e+00, Min pressure: 1.6168e+01
Time: 0.772003, dt: 0.000010, Target: 0.780000, Max vel: 0.9594, Min density: 1.4468e+00, Min pressure: 1.6169e+01
Time: 0.773004, dt: 0.000010, Target: 0.780000, Max vel: 0.9592, Min density: 1.4470e+00, Min pressure: 1.6170e+01
Time: 0.774005, dt: 0.000010, Target: 0.780000, Max vel: 0.9590, Min density: 1.4472e+00, Min pressure: 1.6172e+01
Time: 0.775007, dt: 0.000010, Target: 0.780000, Max vel: 0.9588, Min density: 1.4473e+00, Min pressure: 1.6173e+01
Time: 0.776008, dt: 0.000010, Target: 0.780000, Max vel: 0.9586, Min density: 1.4475e+00, Min pressure: 1.6174e+01
Time: 0.777009, dt: 0.000010, Target: 0.780000, Max vel: 0.9584, Min density: 1.4477e+00, Min pressure: 1.6176e+01
Time: 0.778001, dt: 0.000010, Target: 0.780000, Max vel: 0.9582, Min density: 1.4479e+00, Min pressure: 1.6177e+01
Time: 0.779003, dt: 0.000010, Target: 0.780000, Max vel: 0.9579, Min density: 1.4481e+00, Min pressure: 1.6178e+01
Time: 0.780010, dt: 0.000010, Target: 0.790000, Max vel: 0.9577, Min density: 1.4482e+00, Min pressure: 1.6180e+01
Time: 0.781001, dt: 0.000010, Target: 0.790000, Max vel: 0.9575, Min density: 1.4484e+00, Min pressure: 1.6181e+01
Time: 0.782003, dt: 0.000010, Target: 0.790000, Max vel: 0.9572, Min density: 1.4486e+00, Min pressure: 1.6182e+01
Time: 0.783004, dt: 0.000010, Target: 0.790000, Max vel: 0.9570, Min density: 1.4488e+00, Min pressure: 1.6183e+01
Time: 0.784005, dt: 0.000010, Target: 0.790000, Max vel: 0.9567, Min density: 1.4490e+00, Min pressure: 1.6185e+01
Time: 0.785007, dt: 0.000010, Target: 0.790000, Max vel: 0.9564, Min density: 1.4492e+00, Min pressure: 1.6186e+01
Time: 0.786008, dt: 0.000010, Target: 0.790000, Max vel: 0.9562, Min density: 1.4494e+00, Min pressure: 1.6187e+01
Time: 0.787009, dt: 0.000010, Target: 0.790000, Max vel: 0.9559, Min density: 1.4496e+00, Min pressure: 1.6189e+01
Time: 0.788001, dt: 0.000010, Target: 0.790000, Max vel: 0.9556, Min density: 1.4498e+00, Min pressure: 1.6190e+01
Time: 0.789003, dt: 0.000010, Target: 0.790000, Max vel: 0.9553, Min density: 1.4500e+00, Min pressure: 1.6191e+01
Time: 0.790009, dt: 0.000010, Target: 0.800000, Max vel: 0.9551, Min density: 1.4502e+00, Min pressure: 1.6193e+01
Time: 0.791001, dt: 0.000010, Target: 0.800000, Max vel: 0.9548, Min density: 1.4504e+00, Min pressure: 1.6194e+01
Time: 0.792003, dt: 0.000010, Target: 0.800000, Max vel: 0.9545, Min density: 1.4506e+00, Min pressure: 1.6195e+01
Time: 0.793004, dt: 0.000010, Target: 0.800000, Max vel: 0.9542, Min density: 1.4508e+00, Min pressure: 1.6196e+01
Time: 0.794005, dt: 0.000010, Target: 0.800000, Max vel: 0.9539, Min density: 1.4510e+00, Min pressure: 1.6198e+01
Time: 0.795007, dt: 0.000010, Target: 0.800000, Max vel: 0.9536, Min density: 1.4512e+00, Min pressure: 1.6199e+01
Time: 0.796008, dt: 0.000010, Target: 0.800000, Max vel: 0.9533, Min density: 1.4514e+00, Min pressure: 1.6200e+01
Time: 0.797009, dt: 0.000010, Target: 0.800000, Max vel: 0.9529, Min density: 1.4516e+00, Min pressure: 1.6202e+01
Time: 0.798001, dt: 0.000010, Target: 0.800000, Max vel: 0.9526, Min density: 1.4518e+00, Min pressure: 1.6203e+01
Time: 0.799003, dt: 0.000010, Target: 0.800000, Max vel: 0.9523, Min density: 1.4520e+00, Min pressure: 1.6204e+01
Time: 0.800009, dt: 0.000010, Target: 0.810000, Max vel: 0.9520, Min density: 1.4522e+00, Min pressure: 1.6205e+01
Time: 0.801001, dt: 0.000010, Target: 0.810000, Max vel: 0.9517, Min density: 1.4525e+00, Min pressure: 1.6207e+01
Time: 0.802003, dt: 0.000010, Target: 0.810000, Max vel: 0.9513, Min density: 1.4527e+00, Min pressure: 1.6208e+01
Time: 0.803004, dt: 0.000010, Target: 0.810000, Max vel: 0.9510, Min density: 1.4529e+00, Min pressure: 1.6209e+01
Time: 0.804005, dt: 0.000010, Target: 0.810000, Max vel: 0.9507, Min density: 1.4531e+00, Min pressure: 1.6210e+01
Time: 0.805007, dt: 0.000010, Target: 0.810000, Max vel: 0.9504, Min density: 1.4533e+00, Min pressure: 1.6212e+01
Time: 0.806008, dt: 0.000010, Target: 0.810000, Max vel: 0.9500, Min density: 1.4535e+00, Min pressure: 1.6213e+01
Time: 0.807009, dt: 0.000010, Target: 0.810000, Max vel: 0.9497, Min density: 1.4537e+00, Min pressure: 1.6214e+01
Time: 0.808001, dt: 0.000010, Target: 0.810000, Max vel: 0.9494, Min density: 1.4539e+00, Min pressure: 1.6215e+01
Time: 0.809003, dt: 0.000010, Target: 0.810000, Max vel: 0.9490, Min density: 1.4542e+00, Min pressure: 1.6217e+01
Time: 0.810000, dt: 0.000010, Target: 0.820000, Max vel: 0.9487, Min density: 1.4544e+00, Min pressure: 1.6218e+01
Time: 0.811001, dt: 0.000010, Target: 0.820000, Max vel: 0.9484, Min density: 1.4546e+00, Min pressure: 1.6219e+01
Time: 0.812003, dt: 0.000010, Target: 0.820000, Max vel: 0.9480, Min density: 1.4548e+00, Min pressure: 1.6220e+01
Time: 0.813004, dt: 0.000010, Target: 0.820000, Max vel: 0.9477, Min density: 1.4550e+00, Min pressure: 1.6222e+01
Time: 0.814005, dt: 0.000010, Target: 0.820000, Max vel: 0.9474, Min density: 1.4552e+00, Min pressure: 1.6223e+01
Time: 0.815007, dt: 0.000010, Target: 0.820000, Max vel: 0.9470, Min density: 1.4554e+00, Min pressure: 1.6224e+01
Time: 0.816008, dt: 0.000010, Target: 0.820000, Max vel: 0.9467, Min density: 1.4556e+00, Min pressure: 1.6225e+01
Time: 0.817010, dt: 0.000010, Target: 0.820000, Max vel: 0.9464, Min density: 1.4559e+00, Min pressure: 1.6227e+01
Time: 0.818001, dt: 0.000010, Target: 0.820000, Max vel: 0.9461, Min density: 1.4561e+00, Min pressure: 1.6228e+01
Time: 0.819003, dt: 0.000010, Target: 0.820000, Max vel: 0.9458, Min density: 1.4563e+00, Min pressure: 1.6229e+01
Time: 0.820010, dt: 0.000010, Target: 0.830000, Max vel: 0.9454, Min density: 1.4565e+00, Min pressure: 1.6230e+01
Time: 0.821001, dt: 0.000010, Target: 0.830000, Max vel: 0.9451, Min density: 1.4567e+00, Min pressure: 1.6231e+01
Time: 0.822003, dt: 0.000010, Target: 0.830000, Max vel: 0.9448, Min density: 1.4569e+00, Min pressure: 1.6233e+01
Time: 0.823004, dt: 0.000010, Target: 0.830000, Max vel: 0.9445, Min density: 1.4571e+00, Min pressure: 1.6234e+01
Time: 0.824005, dt: 0.000010, Target: 0.830000, Max vel: 0.9443, Min density: 1.4573e+00, Min pressure: 1.6235e+01
Time: 0.825007, dt: 0.000010, Target: 0.830000, Max vel: 0.9440, Min density: 1.4575e+00, Min pressure: 1.6236e+01
Time: 0.826008, dt: 0.000010, Target: 0.830000, Max vel: 0.9437, Min density: 1.4577e+00, Min pressure: 1.6237e+01
Time: 0.827009, dt: 0.000010, Target: 0.830000, Max vel: 0.9434, Min density: 1.4579e+00, Min pressure: 1.6239e+01
Time: 0.828001, dt: 0.000010, Target: 0.830000, Max vel: 0.9432, Min density: 1.4581e+00, Min pressure: 1.6240e+01
Time: 0.829003, dt: 0.000010, Target: 0.830000, Max vel: 0.9429, Min density: 1.4583e+00, Min pressure: 1.6241e+01
Time: 0.830010, dt: 0.000010, Target: 0.840000, Max vel: 0.9427, Min density: 1.4585e+00, Min pressure: 1.6242e+01
Time: 0.831001, dt: 0.000010, Target: 0.840000, Max vel: 0.9425, Min density: 1.4587e+00, Min pressure: 1.6243e+01
Time: 0.832003, dt: 0.000010, Target: 0.840000, Max vel: 0.9423, Min density: 1.4589e+00, Min pressure: 1.6244e+01
Time: 0.833004, dt: 0.000010, Target: 0.840000, Max vel: 0.9421, Min density: 1.4591e+00, Min pressure: 1.6246e+01
Time: 0.834005, dt: 0.000010, Target: 0.840000, Max vel: 0.9419, Min density: 1.4593e+00, Min pressure: 1.6247e+01
Time: 0.835007, dt: 0.000010, Target: 0.840000, Max vel: 0.9417, Min density: 1.4595e+00, Min pressure: 1.6248e+01
Time: 0.836008, dt: 0.000010, Target: 0.840000, Max vel: 0.9415, Min density: 1.4597e+00, Min pressure: 1.6249e+01
Time: 0.837009, dt: 0.000010, Target: 0.840000, Max vel: 0.9414, Min density: 1.4598e+00, Min pressure: 1.6250e+01
Time: 0.838001, dt: 0.000010, Target: 0.840000, Max vel: 0.9413, Min density: 1.4600e+00, Min pressure: 1.6251e+01
