Loaded data with shape: (100, 201, 1024)
##### Running the solver on the given dataset #####
Starting solver for Burgers' equation
Using device: cuda
Internal time step dt_internal = 5.992112452678286e-07
Internal step: 304000 Current time: 0.045539707962440716
Internal step: 305000 Current time: 0.04568951077375604
Internal step: 306000 Current time: 0.045839313585071366
Internal step: 307000 Current time: 0.04598911639638669
Internal step: 308000 Current time: 0.046138919207702016
Internal step: 309000 Current time: 0.04628872201901734
Internal step: 310000 Current time: 0.046438524830332666
Internal step: 311000 Current time: 0.04658832764164799
Internal step: 312000 Current time: 0.046738130452963315
Internal step: 313000 Current time: 0.04688793326427864
Internal step: 314000 Current time: 0.047037736075593965
Internal step: 315000 Current time: 0.04718753888690929
Internal step: 316000 Current time: 0.047337341698224615
Internal step: 317000 Current time: 0.04748714450953994
Internal step: 318000 Current time: 0.047636947320855265
Internal step: 319000 Current time: 0.04778675013217059
Internal step: 320000 Current time: 0.047936552943485915
Internal step: 321000 Current time: 0.04808635575480124
Internal step: 322000 Current time: 0.048236158566116565
Internal step: 323000 Current time: 0.04838596137743189
Internal step: 324000 Current time: 0.048535764188747214
Internal step: 325000 Current time: 0.04868556700006254
Internal step: 326000 Current time: 0.048835369811377864
Internal step: 327000 Current time: 0.04898517262269319
Internal step: 328000 Current time: 0.049134975434008514
Internal step: 329000 Current time: 0.04928477824532384
Internal step: 330000 Current time: 0.049434581056639164
Internal step: 331000 Current time: 0.04958438386795449
Internal step: 332000 Current time: 0.049734186679269814
Internal step: 333000 Current time: 0.04988398949058514
Recorded solution at t = 0.05 for output index 5
Internal step: 334000 Current time: 0.05003370563254595
Internal step: 335000 Current time: 0.050183508443861276
Internal step: 336000 Current time: 0.0503333112551766
Internal step: 337000 Current time: 0.050483114066491926
Internal step: 338000 Current time: 0.05063291687780725
Internal step: 339000 Current time: 0.050782719689122575
Internal step: 340000 Current time: 0.0509325225004379
Internal step: 341000 Current time: 0.051082325311753225
Internal step: 342000 Current time: 0.05123212812306855
Internal step: 343000 Current time: 0.051381930934383875
Internal step: 344000 Current time: 0.0515317337456992
Internal step: 345000 Current time: 0.051681536557014525
Internal step: 346000 Current time: 0.05183133936832985
Internal step: 347000 Current time: 0.051981142179645175
Internal step: 348000 Current time: 0.0521309449909605
Internal step: 349000 Current time: 0.052280747802275825
Internal step: 350000 Current time: 0.05243055061359115
Internal step: 351000 Current time: 0.052580353424906474
Internal step: 352000 Current time: 0.0527301562362218
Internal step: 353000 Current time: 0.052879959047537124
Internal step: 354000 Current time: 0.05302976185885245
Internal step: 355000 Current time: 0.053179564670167774
Internal step: 356000 Current time: 0.0533293674814831
Internal step: 357000 Current time: 0.053479170292798424
Internal step: 358000 Current time: 0.05362897310411375
Internal step: 359000 Current time: 0.053778775915429074
Internal step: 360000 Current time: 0.0539285787267444
Internal step: 361000 Current time: 0.054078381538059724
Internal step: 362000 Current time: 0.05422818434937505
Internal step: 363000 Current time: 0.05437798716069037
Internal step: 364000 Current time: 0.0545277899720057
Internal step: 365000 Current time: 0.05467759278332102
Internal step: 366000 Current time: 0.05482739559463635
Internal step: 367000 Current time: 0.05497719840595167
Internal step: 368000 Current time: 0.055127001217267
Internal step: 369000 Current time: 0.05527680402858232
Internal step: 370000 Current time: 0.05542660683989765
Internal step: 371000 Current time: 0.05557640965121297
Internal step: 372000 Current time: 0.0557262124625283
Internal step: 373000 Current time: 0.05587601527384362
Internal step: 374000 Current time: 0.05602581808515895
Internal step: 375000 Current time: 0.05617562089647427
Internal step: 376000 Current time: 0.0563254237077896
Internal step: 377000 Current time: 0.05647522651910492
Internal step: 378000 Current time: 0.05662502933042025
Internal step: 379000 Current time: 0.05677483214173557
Internal step: 380000 Current time: 0.0569246349530509
Internal step: 381000 Current time: 0.05707443776436622
Internal step: 382000 Current time: 0.05722424057568155
Internal step: 383000 Current time: 0.05737404338699687
Internal step: 384000 Current time: 0.0575238461983122
Internal step: 385000 Current time: 0.05767364900962752
Internal step: 386000 Current time: 0.057823451820942846
Internal step: 387000 Current time: 0.05797325463225817
Internal step: 388000 Current time: 0.058123057443573496
Internal step: 389000 Current time: 0.05827286025488882
Internal step: 390000 Current time: 0.058422663066204146
Internal step: 391000 Current time: 0.05857246587751947
Internal step: 392000 Current time: 0.058722268688834796
Internal step: 393000 Current time: 0.05887207150015012
Internal step: 394000 Current time: 0.059021874311465446
Internal step: 395000 Current time: 0.05917167712278077
Internal step: 396000 Current time: 0.059321479934096095
Internal step: 397000 Current time: 0.05947128274541142
Internal step: 398000 Current time: 0.059621085556726745
Internal step: 399000 Current time: 0.05977088836804207
Internal step: 400000 Current time: 0.059920691179357395
Recorded solution at t = 0.06 for output index 6
Internal step: 401000 Current time: 0.0600704073213182
Internal step: 402000 Current time: 0.060220210132633525
Internal step: 403000 Current time: 0.06037001294394885
Internal step: 404000 Current time: 0.060519815755264175
Internal step: 405000 Current time: 0.0606696185665795
Internal step: 406000 Current time: 0.060819421377894825
Internal step: 407000 Current time: 0.06096922418921015
Internal step: 408000 Current time: 0.061119027000525475
Internal step: 409000 Current time: 0.0612688298118408
Internal step: 410000 Current time: 0.061418632623156125
Internal step: 411000 Current time: 0.06156843543447145
Internal step: 412000 Current time: 0.061718238245786775
Internal step: 413000 Current time: 0.0618680410571021
Internal step: 414000 Current time: 0.062017843868417424
Internal step: 415000 Current time: 0.06216764667973275
Internal step: 416000 Current time: 0.062317449491048074
Internal step: 417000 Current time: 0.0624672523023634
Internal step: 418000 Current time: 0.06261705511368415
Internal step: 419000 Current time: 0.06276685792500641
Internal step: 420000 Current time: 0.06291666073632868
Internal step: 421000 Current time: 0.06306646354765094
Internal step: 422000 Current time: 0.0632162663589732
Internal step: 423000 Current time: 0.06336606917029547
Internal step: 424000 Current time: 0.06351587198161773
Internal step: 425000 Current time: 0.06366567479294
Internal step: 426000 Current time: 0.06381547760426226
Internal step: 427000 Current time: 0.06396528041558452
Internal step: 428000 Current time: 0.06411508322690679
Internal step: 429000 Current time: 0.06426488603822905
Internal step: 430000 Current time: 0.06441468884955132
Internal step: 431000 Current time: 0.06456449166087358
Internal step: 432000 Current time: 0.06471429447219584
Internal step: 433000 Current time: 0.06486409728351811
Internal step: 434000 Current time: 0.06501390009484037
Internal step: 435000 Current time: 0.06516370290616263
Internal step: 436000 Current time: 0.0653135057174849
Internal step: 437000 Current time: 0.06546330852880716
Internal step: 438000 Current time: 0.06561311134012943
Internal step: 439000 Current time: 0.06576291415145169
Internal step: 440000 Current time: 0.06591271696277395
Internal step: 441000 Current time: 0.06606251977409622
Internal step: 442000 Current time: 0.06621232258541848
Internal step: 443000 Current time: 0.06636212539674075
Internal step: 444000 Current time: 0.06651192820806301
Internal step: 445000 Current time: 0.06666173101938527
Internal step: 446000 Current time: 0.06681153383070754
Internal step: 447000 Current time: 0.0669613366420298
Internal step: 448000 Current time: 0.06711113945335206
Internal step: 449000 Current time: 0.06726094226467433
Internal step: 450000 Current time: 0.06741074507599659
Internal step: 451000 Current time: 0.06756054788731886
Internal step: 452000 Current time: 0.06771035069864112
Internal step: 453000 Current time: 0.06786015350996338
Internal step: 454000 Current time: 0.06800995632128565
Internal step: 455000 Current time: 0.06815975913260791
Internal step: 456000 Current time: 0.06830956194393017
Internal step: 457000 Current time: 0.06845936475525244
Internal step: 458000 Current time: 0.0686091675665747
Internal step: 459000 Current time: 0.06875897037789697
Internal step: 460000 Current time: 0.06890877318921923
Internal step: 461000 Current time: 0.0690585760005415
Internal step: 462000 Current time: 0.06920837881186376
Internal step: 463000 Current time: 0.06935818162318602
Internal step: 464000 Current time: 0.06950798443450829
Internal step: 465000 Current time: 0.06965778724583055
Internal step: 466000 Current time: 0.06980759005715281
Internal step: 467000 Current time: 0.06995739286847508
Recorded solution at t = 0.07 for output index 7
Internal step: 468000 Current time: 0.07010710901009543
Internal step: 469000 Current time: 0.07025691182141769
Internal step: 470000 Current time: 0.07040671463273995
Internal step: 471000 Current time: 0.07055651744406222
Internal step: 472000 Current time: 0.07070632025538448
Internal step: 473000 Current time: 0.07085612306670674
Internal step: 474000 Current time: 0.07100592587802901
Internal step: 475000 Current time: 0.07115572868935127
Internal step: 476000 Current time: 0.07130553150067354
Internal step: 477000 Current time: 0.0714553343119958
Internal step: 478000 Current time: 0.07160513712331806
Internal step: 479000 Current time: 0.07175493993464033
Internal step: 480000 Current time: 0.07190474274596259
Internal step: 481000 Current time: 0.07205454555728485
Internal step: 482000 Current time: 0.07220434836860712
Internal step: 483000 Current time: 0.07235415117992938
Internal step: 484000 Current time: 0.07250395399125165
Internal step: 485000 Current time: 0.07265375680257391
Internal step: 486000 Current time: 0.07280355961389617
Internal step: 487000 Current time: 0.07295336242521844
Internal step: 488000 Current time: 0.0731031652365407
Internal step: 489000 Current time: 0.07325296804786297
Internal step: 490000 Current time: 0.07340277085918523
Internal step: 491000 Current time: 0.07355257367050749
Internal step: 492000 Current time: 0.07370237648182976
Internal step: 493000 Current time: 0.07385217929315202
Internal step: 494000 Current time: 0.07400198210447428
Internal step: 495000 Current time: 0.07415178491579655
Internal step: 496000 Current time: 0.07430158772711881
Internal step: 497000 Current time: 0.07445139053844108
Internal step: 498000 Current time: 0.07460119334976334
Internal step: 499000 Current time: 0.0747509961610856
Internal step: 500000 Current time: 0.07490079897240787
Internal step: 501000 Current time: 0.07505060178373013
Internal step: 502000 Current time: 0.0752004045950524
Internal step: 503000 Current time: 0.07535020740637466
Internal step: 504000 Current time: 0.07550001021769692
Internal step: 505000 Current time: 0.07564981302901919
Internal step: 506000 Current time: 0.07579961584034145
Internal step: 507000 Current time: 0.07594941865166371
Internal step: 508000 Current time: 0.07609922146298598
Internal step: 509000 Current time: 0.07624902427430824
Internal step: 510000 Current time: 0.0763988270856305
Internal step: 511000 Current time: 0.07654862989695277
Internal step: 512000 Current time: 0.07669843270827503
Internal step: 513000 Current time: 0.0768482355195973
Internal step: 514000 Current time: 0.07699803833091956
Internal step: 515000 Current time: 0.07714784114224182
Internal step: 516000 Current time: 0.07729764395356409
Internal step: 517000 Current time: 0.07744744676488635
Internal step: 518000 Current time: 0.07759724957620862
Internal step: 519000 Current time: 0.07774705238753088
Internal step: 520000 Current time: 0.07789685519885314
Internal step: 521000 Current time: 0.07804665801017541
Internal step: 522000 Current time: 0.07819646082149767
Internal step: 523000 Current time: 0.07834626363281993
Internal step: 524000 Current time: 0.0784960664441422
Internal step: 525000 Current time: 0.07864586925546446
Internal step: 526000 Current time: 0.07879567206678673
Internal step: 527000 Current time: 0.07894547487810899
Internal step: 528000 Current time: 0.07909527768943125
Internal step: 529000 Current time: 0.07924508050075352
Internal step: 530000 Current time: 0.07939488331207578
Internal step: 531000 Current time: 0.07954468612339805
Internal step: 532000 Current time: 0.07969448893472031
Internal step: 533000 Current time: 0.07984429174604257
Internal step: 534000 Current time: 0.07999409455736484
Recorded solution at t = 0.08 for output index 8
Internal step: 535000 Current time: 0.08014381069886937
Internal step: 536000 Current time: 0.08029361351019164
Internal step: 537000 Current time: 0.0804434163215139
Internal step: 538000 Current time: 0.08059321913283617
Internal step: 539000 Current time: 0.08074302194415843
Internal step: 540000 Current time: 0.0808928247554807
Internal step: 541000 Current time: 0.08104262756680296
Internal step: 542000 Current time: 0.08119243037812522
Internal step: 543000 Current time: 0.08134223318944749
Internal step: 544000 Current time: 0.08149203600076975
Internal step: 545000 Current time: 0.08164183881209201
Internal step: 546000 Current time: 0.08179164162341428
Internal step: 547000 Current time: 0.08194144443473654
Internal step: 548000 Current time: 0.0820912472460588
Internal step: 549000 Current time: 0.08224105005738107
Internal step: 550000 Current time: 0.08239085286870333
Internal step: 551000 Current time: 0.0825406556800256
Internal step: 552000 Current time: 0.08269045849134786
Internal step: 553000 Current time: 0.08284026130267012
Internal step: 554000 Current time: 0.08299006411399239
Internal step: 555000 Current time: 0.08313986692531465
Internal step: 556000 Current time: 0.08328966973663691
Internal step: 557000 Current time: 0.08343947254795918
Internal step: 558000 Current time: 0.08358927535928144
Internal step: 559000 Current time: 0.0837390781706037
Internal step: 560000 Current time: 0.08388888098192597
Internal step: 561000 Current time: 0.08403868379324823
Internal step: 562000 Current time: 0.0841884866045705
Internal step: 563000 Current time: 0.08433828941589276
Internal step: 564000 Current time: 0.08448809222721503
Internal step: 565000 Current time: 0.08463789503853729
Internal step: 566000 Current time: 0.08478769784985955
Internal step: 567000 Current time: 0.08493750066118182
Internal step: 568000 Current time: 0.08508730347250408
Internal step: 569000 Current time: 0.08523710628382634
Internal step: 570000 Current time: 0.08538690909514861
Internal step: 571000 Current time: 0.08553671190647087
Internal step: 572000 Current time: 0.08568651471779314
Internal step: 573000 Current time: 0.0858363175291154
Internal step: 574000 Current time: 0.08598612034043766
Internal step: 575000 Current time: 0.08613592315175993
Internal step: 576000 Current time: 0.08628572596308219
Internal step: 577000 Current time: 0.08643552877440445
Internal step: 578000 Current time: 0.08658533158572672
Internal step: 579000 Current time: 0.08673513439704898
Internal step: 580000 Current time: 0.08688493720837125
Internal step: 581000 Current time: 0.08703474001969351
Internal step: 582000 Current time: 0.08718454283101577
Internal step: 583000 Current time: 0.08733434564233804
Internal step: 584000 Current time: 0.0874841484536603
Internal step: 585000 Current time: 0.08763395126498257
Internal step: 586000 Current time: 0.08778375407630483
Internal step: 587000 Current time: 0.08793355688762709
Internal step: 588000 Current time: 0.08808335969894936
Internal step: 589000 Current time: 0.08823316251027162
Internal step: 590000 Current time: 0.08838296532159388
Internal step: 591000 Current time: 0.08853276813291615
Internal step: 592000 Current time: 0.08868257094423841
Internal step: 593000 Current time: 0.08883237375556068
Internal step: 594000 Current time: 0.08898217656688294
Internal step: 595000 Current time: 0.0891319793782052
Internal step: 596000 Current time: 0.08928178218952747
Internal step: 597000 Current time: 0.08943158500084973
Internal step: 598000 Current time: 0.089581387812172
Internal step: 599000 Current time: 0.08973119062349426
Internal step: 600000 Current time: 0.08988099343481652
Recorded solution at t = 0.09 for output index 9
Internal step: 601000 Current time: 0.09003070957632106
Internal step: 602000 Current time: 0.09018051238764332
Internal step: 603000 Current time: 0.09033031519896559
Internal step: 604000 Current time: 0.09048011801028785
Internal step: 605000 Current time: 0.09062992082161012
Internal step: 606000 Current time: 0.09077972363293238
Internal step: 607000 Current time: 0.09092952644425464
Internal step: 608000 Current time: 0.09107932925557691
Internal step: 609000 Current time: 0.09122913206689917
Internal step: 610000 Current time: 0.09137893487822144
Internal step: 611000 Current time: 0.0915287376895437
Internal step: 612000 Current time: 0.09167854050086596
Internal step: 613000 Current time: 0.09182834331218823
Internal step: 614000 Current time: 0.09197814612351049
Internal step: 615000 Current time: 0.09212794893483275
Internal step: 616000 Current time: 0.09227775174615502
Internal step: 617000 Current time: 0.09242755455747728
Internal step: 618000 Current time: 0.09257735736879955
Internal step: 619000 Current time: 0.09272716018012181
Internal step: 620000 Current time: 0.09287696299144407
Internal step: 621000 Current time: 0.09302676580276634
Internal step: 622000 Current time: 0.0931765686140886
Internal step: 623000 Current time: 0.09332637142541086
Internal step: 624000 Current time: 0.09347617423673313
Internal step: 625000 Current time: 0.09362597704805539
Internal step: 626000 Current time: 0.09377577985937766
Internal step: 627000 Current time: 0.09392558267069992
Internal step: 628000 Current time: 0.09407538548202218
Internal step: 629000 Current time: 0.09422518829334445
Internal step: 630000 Current time: 0.09437499110466671
Internal step: 631000 Current time: 0.09452479391598897
Internal step: 632000 Current time: 0.09467459672731124
Internal step: 633000 Current time: 0.0948243995386335
Internal step: 634000 Current time: 0.09497420234995577
Internal step: 635000 Current time: 0.09512400516127803
Internal step: 636000 Current time: 0.0952738079726003
Internal step: 637000 Current time: 0.09542361078392256
Internal step: 638000 Current time: 0.09557341359524482
Internal step: 639000 Current time: 0.09572321640656709
Internal step: 640000 Current time: 0.09587301921788935
Internal step: 641000 Current time: 0.09602282202921161
Internal step: 642000 Current time: 0.09617262484053388
Internal step: 643000 Current time: 0.09632242765185614
Internal step: 644000 Current time: 0.0964722304631784
Internal step: 645000 Current time: 0.09662203327450067
Internal step: 646000 Current time: 0.09677183608582293
Internal step: 647000 Current time: 0.0969216388971452
Internal step: 648000 Current time: 0.09707144170846746
Internal step: 649000 Current time: 0.09722124451978972
Internal step: 650000 Current time: 0.09737104733111199
Internal step: 651000 Current time: 0.09752085014243425
Internal step: 652000 Current time: 0.09767065295375651
Internal step: 653000 Current time: 0.09782045576507878
Internal step: 654000 Current time: 0.09797025857640104
Internal step: 655000 Current time: 0.0981200613877233
Internal step: 656000 Current time: 0.09826986419904557
Internal step: 657000 Current time: 0.09841966701036783
Internal step: 658000 Current time: 0.0985694698216901
Internal step: 659000 Current time: 0.09871927263301236
Internal step: 660000 Current time: 0.09886907544433463
Internal step: 661000 Current time: 0.09901887825565689
Internal step: 662000 Current time: 0.09916868106697915
Internal step: 663000 Current time: 0.09931848387830142
Internal step: 664000 Current time: 0.09946828668962368
Internal step: 665000 Current time: 0.09961808950094594
Internal step: 666000 Current time: 0.09976789231226821
Internal step: 667000 Current time: 0.09991769512359047
Recorded solution at t = 0.1 for output index 10
Internal step: 668000 Current time: 0.10006741126509502
Internal step: 669000 Current time: 0.10021721407641729
Internal step: 670000 Current time: 0.10036701688773955
Internal step: 671000 Current time: 0.10051681969906182
Internal step: 672000 Current time: 0.10066662251038408
Internal step: 673000 Current time: 0.10081642532170634
Internal step: 674000 Current time: 0.10096622813302861
Internal step: 675000 Current time: 0.10111603094435087
Internal step: 676000 Current time: 0.10126583375567313
Internal step: 677000 Current time: 0.1014156365669954
Internal step: 678000 Current time: 0.10156543937831766
Internal step: 679000 Current time: 0.10171524218963993
Internal step: 680000 Current time: 0.10186504500096219
Internal step: 681000 Current time: 0.10201484781228445
Internal step: 682000 Current time: 0.10216465062360672
Internal step: 683000 Current time: 0.10231445343492898
Internal step: 684000 Current time: 0.10246425624625125
Internal step: 685000 Current time: 0.10261405905757351
Internal step: 686000 Current time: 0.10276386186889577
Internal step: 687000 Current time: 0.10291366468021804
Internal step: 688000 Current time: 0.1030634674915403
Internal step: 689000 Current time: 0.10321327030286256
Internal step: 690000 Current time: 0.10336307311418483
Internal step: 691000 Current time: 0.10351287592550709
Internal step: 692000 Current time: 0.10366267873682936
Internal step: 693000 Current time: 0.10381248154815162
Internal step: 694000 Current time: 0.10396228435947388
Internal step: 695000 Current time: 0.10411208717079615
Internal step: 696000 Current time: 0.10426188998211841
Internal step: 697000 Current time: 0.10441169279344067
Internal step: 698000 Current time: 0.10456149560476294
Internal step: 699000 Current time: 0.1047112984160852
Internal step: 700000 Current time: 0.10486110122740747
Internal step: 701000 Current time: 0.10501090403872973
Internal step: 702000 Current time: 0.105160706850052
Internal step: 703000 Current time: 0.10531050966137426
Internal step: 704000 Current time: 0.10546031247269652
Internal step: 705000 Current time: 0.10561011528401879
Internal step: 706000 Current time: 0.10575991809534105
Internal step: 707000 Current time: 0.10590972090666331
Internal step: 708000 Current time: 0.10605952371798558
Internal step: 709000 Current time: 0.10620932652930784
Internal step: 710000 Current time: 0.1063591293406301
Internal step: 711000 Current time: 0.10650893215195237
Internal step: 712000 Current time: 0.10665873496327463
Internal step: 713000 Current time: 0.1068085377745969
Internal step: 714000 Current time: 0.10695834058591916
Internal step: 715000 Current time: 0.10710814339724142
Internal step: 716000 Current time: 0.10725794620856369
Internal step: 717000 Current time: 0.10740774901988595
Internal step: 718000 Current time: 0.10755755183120821
Internal step: 719000 Current time: 0.10770735464253048
Internal step: 720000 Current time: 0.10785715745385274
Internal step: 721000 Current time: 0.108006960265175
Internal step: 722000 Current time: 0.10815676307649727
Internal step: 723000 Current time: 0.10830656588781953
Internal step: 724000 Current time: 0.1084563686991418
Internal step: 725000 Current time: 0.10860617151046406
Internal step: 726000 Current time: 0.10875597432178633
Internal step: 727000 Current time: 0.10890577713310859
Internal step: 728000 Current time: 0.10905557994443085
Internal step: 729000 Current time: 0.10920538275575312
Internal step: 730000 Current time: 0.10935518556707538
Internal step: 731000 Current time: 0.10950498837839764
Internal step: 732000 Current time: 0.10965479118971991
Internal step: 733000 Current time: 0.10980459400104217
Internal step: 734000 Current time: 0.10995439681236444
Recorded solution at t = 0.11 for output index 11
Internal step: 735000 Current time: 0.11010411295386897
Internal step: 736000 Current time: 0.11025391576519124
Internal step: 737000 Current time: 0.1104037185765135
Internal step: 738000 Current time: 0.11055352138783577
Internal step: 739000 Current time: 0.11070332419915803
Internal step: 740000 Current time: 0.11085312701048029
Internal step: 741000 Current time: 0.11100292982180256
Internal step: 742000 Current time: 0.11115273263312482
Internal step: 743000 Current time: 0.11130253544444708
Internal step: 744000 Current time: 0.11145233825576935
Internal step: 745000 Current time: 0.11160214106709161
Internal step: 746000 Current time: 0.11175194387841388
Internal step: 747000 Current time: 0.11190174668973614
Internal step: 748000 Current time: 0.1120515495010584
Internal step: 749000 Current time: 0.11220135231238067
Internal step: 750000 Current time: 0.11235115512370293
Internal step: 751000 Current time: 0.1125009579350252
Internal step: 752000 Current time: 0.11265076074634746
Internal step: 753000 Current time: 0.11280056355766972
Internal step: 754000 Current time: 0.11295036636899199
Internal step: 755000 Current time: 0.11310016918031425
Internal step: 756000 Current time: 0.11324997199163651
Internal step: 757000 Current time: 0.11339977480295878
Internal step: 758000 Current time: 0.11354957761428104
Internal step: 759000 Current time: 0.1136993804256033
Internal step: 760000 Current time: 0.11384918323692557
Internal step: 761000 Current time: 0.11399898604824783
Internal step: 762000 Current time: 0.1141487888595701
Internal step: 763000 Current time: 0.11429859167089236
Internal step: 764000 Current time: 0.11444839448221462
Internal step: 765000 Current time: 0.11459819729353689
Internal step: 766000 Current time: 0.11474800010485915
Internal step: 767000 Current time: 0.11489780291618142
Internal step: 768000 Current time: 0.11504760572750368
Internal step: 769000 Current time: 0.11519740853882594
Internal step: 770000 Current time: 0.11534721135014821
Internal step: 771000 Current time: 0.11549701416147047
Internal step: 772000 Current time: 0.11564681697279273
Internal step: 773000 Current time: 0.115796619784115
Internal step: 774000 Current time: 0.11594642259543726
Internal step: 775000 Current time: 0.11609622540675953
Internal step: 776000 Current time: 0.11624602821808179
Internal step: 777000 Current time: 0.11639583102940405
Internal step: 778000 Current time: 0.11654563384072632
Internal step: 779000 Current time: 0.11669543665204858
Internal step: 780000 Current time: 0.11684523946337085
Internal step: 781000 Current time: 0.11699504227469311
Internal step: 782000 Current time: 0.11714484508601537
Internal step: 783000 Current time: 0.11729464789733764
Internal step: 784000 Current time: 0.1174444507086599
Internal step: 785000 Current time: 0.11759425351998216
Internal step: 786000 Current time: 0.11774405633130443
Internal step: 787000 Current time: 0.11789385914262669
Internal step: 788000 Current time: 0.11804366195394896
Internal step: 789000 Current time: 0.11819346476527122
Internal step: 790000 Current time: 0.11834326757659348
Internal step: 791000 Current time: 0.11849307038791575
Internal step: 792000 Current time: 0.11864287319923801
Internal step: 793000 Current time: 0.11879267601056027
Internal step: 794000 Current time: 0.11894247882188254
Internal step: 795000 Current time: 0.1190922816332048
Internal step: 796000 Current time: 0.11924208444452707
Internal step: 797000 Current time: 0.11939188725584933
Internal step: 798000 Current time: 0.1195416900671716
Internal step: 799000 Current time: 0.11969149287849386
Internal step: 800000 Current time: 0.11984129568981612
Internal step: 801000 Current time: 0.11999109850113839
Recorded solution at t = 0.12 for output index 12
Internal step: 802000 Current time: 0.12014081464264292
Internal step: 803000 Current time: 0.12029061745396519
Internal step: 804000 Current time: 0.12044042026528745
Internal step: 805000 Current time: 0.12059022307660971
Internal step: 806000 Current time: 0.12074002588793198
Internal step: 807000 Current time: 0.12088982869925424
Internal step: 808000 Current time: 0.1210396315105765
Internal step: 809000 Current time: 0.12118943432189877
Internal step: 810000 Current time: 0.12133923713322103
Internal step: 811000 Current time: 0.1214890399445433
Internal step: 812000 Current time: 0.12163884275586556
Internal step: 813000 Current time: 0.12178864556718783
Internal step: 814000 Current time: 0.12193844837851009
Internal step: 815000 Current time: 0.12208825118983235
Internal step: 816000 Current time: 0.12223805400115462
Internal step: 817000 Current time: 0.12238785681247688
Internal step: 818000 Current time: 0.12253765962379914
Internal step: 819000 Current time: 0.12268746243512141
Internal step: 820000 Current time: 0.12283726524644367
Internal step: 821000 Current time: 0.12298706805776594
Internal step: 822000 Current time: 0.1231368708690882
Internal step: 823000 Current time: 0.12328667368041046
Internal step: 824000 Current time: 0.12343647649173273
Internal step: 825000 Current time: 0.12358627930305499
Internal step: 826000 Current time: 0.12373608211437725
Internal step: 827000 Current time: 0.12388588492569952
Internal step: 828000 Current time: 0.12403568773702178
Internal step: 829000 Current time: 0.12418549054834405
Internal step: 830000 Current time: 0.12433529335966631
Internal step: 831000 Current time: 0.12448509617098857
Internal step: 832000 Current time: 0.12463489898231084
Internal step: 833000 Current time: 0.1247847017936331
Internal step: 834000 Current time: 0.12493450460495537
Internal step: 835000 Current time: 0.12508430741627763
Internal step: 836000 Current time: 0.1252341102275999
Internal step: 837000 Current time: 0.12538391303892216
Internal step: 838000 Current time: 0.12553371585024442
Internal step: 839000 Current time: 0.12568351866156668
Internal step: 840000 Current time: 0.12583332147288895
Internal step: 841000 Current time: 0.1259831242842112
Internal step: 842000 Current time: 0.12613292709553348
Internal step: 843000 Current time: 0.12628272990685574
Internal step: 844000 Current time: 0.126432532718178
Internal step: 845000 Current time: 0.12658233552950027
Internal step: 846000 Current time: 0.12673213834082253
Internal step: 847000 Current time: 0.1268819411521448
Internal step: 848000 Current time: 0.12703174396346706
Internal step: 849000 Current time: 0.12718154677478932
Internal step: 850000 Current time: 0.1273313495861116
Internal step: 851000 Current time: 0.12748115239743385
Internal step: 852000 Current time: 0.12763095520875611
Internal step: 853000 Current time: 0.12778075802007838
Internal step: 854000 Current time: 0.12793056083140064
Internal step: 855000 Current time: 0.1280803636427229
Internal step: 856000 Current time: 0.12823016645404517
Internal step: 857000 Current time: 0.12837996926536743
Internal step: 858000 Current time: 0.1285297720766897
Internal step: 859000 Current time: 0.12867957488801196
Internal step: 860000 Current time: 0.12882937769933422
Internal step: 861000 Current time: 0.1289791805106565
Internal step: 862000 Current time: 0.12912898332197875
Internal step: 863000 Current time: 0.12927878613330102
Internal step: 864000 Current time: 0.12942858894462328
Internal step: 865000 Current time: 0.12957839175594554
Internal step: 866000 Current time: 0.1297281945672678
Internal step: 867000 Current time: 0.12987799737859007
Recorded solution at t = 0.13 for output index 13
Internal step: 868000 Current time: 0.13002771352009462
Internal step: 869000 Current time: 0.1301775163314169
Internal step: 870000 Current time: 0.13032731914273915
Internal step: 871000 Current time: 0.13047712195406141
Internal step: 872000 Current time: 0.13062692476538368
Internal step: 873000 Current time: 0.13077672757670594
Internal step: 874000 Current time: 0.1309265303880282
Internal step: 875000 Current time: 0.13107633319935047
Internal step: 876000 Current time: 0.13122613601067273
Internal step: 877000 Current time: 0.131375938821995
Internal step: 878000 Current time: 0.13152574163331726
Internal step: 879000 Current time: 0.13167554444463953
Internal step: 880000 Current time: 0.1318253472559618
Internal step: 881000 Current time: 0.13197515006728405
Internal step: 882000 Current time: 0.13212495287860632
Internal step: 883000 Current time: 0.13227475568992858
Internal step: 884000 Current time: 0.13242455850125084
Internal step: 885000 Current time: 0.1325743613125731
Internal step: 886000 Current time: 0.13272416412389537
Internal step: 887000 Current time: 0.13287396693521764
Internal step: 888000 Current time: 0.1330237697465399
Internal step: 889000 Current time: 0.13317357255786216
Internal step: 890000 Current time: 0.13332337536918443
Internal step: 891000 Current time: 0.1334731781805067
Internal step: 892000 Current time: 0.13362298099182895
Internal step: 893000 Current time: 0.13377278380315122
Internal step: 894000 Current time: 0.13392258661447348
Internal step: 895000 Current time: 0.13407238942579575
Internal step: 896000 Current time: 0.134222192237118
Internal step: 897000 Current time: 0.13437199504844027
Internal step: 898000 Current time: 0.13452179785976254
Internal step: 899000 Current time: 0.1346716006710848
Internal step: 900000 Current time: 0.13482140348240707
